method,value
RandomForest,0.7215793656472825
RandomForest,0.7346743356187511
RandomForest,0.6617159151090739
RandomForest,0.71256399739932
RandomForest,0.657623789290751
RandomForest,0.7209136944029562
RandomForest,0.7494199148448368
RandomForest,0.7069906304651067
RandomForest,0.6525711850054299
RandomForest,0.5923283139019875
RandomForest,0.6700680237586393
RandomForest,0.655232147927303
RandomForest,1.0953811446994723
RandomForest,1.0963548697525227
RandomForest,1.0960701009259994
RandomForest,1.0995928976631644
RandomForest,1.099708507586609
RandomForest,1.1028118435636438
RandomForest,1.101899863940841
RandomForest,1.0922005202243237
RandomForest,1.1011595660623508
RandomForest,1.1028121756009512
Bagging,0.9183229737831616
Bagging,0.9110612285824932
Bagging,0.9507142652048014
Bagging,0.9024626939996416
Bagging,0.8677726656248704
Bagging,0.6788783156791298
Bagging,0.6771792743536372
Bagging,0.6798065222185574
Bagging,0.6766307664935617
Bagging,0.6700294772302202
Bagging,0.719616720281247
Bagging,0.7095385616583568
Bagging,0.7400296319181489
Bagging,0.7208829280768589
Bagging,0.70965601842282
Bagging,0.849149677766624
Bagging,0.878910211753647
Bagging,0.8314248792290121
Bagging,0.8240402789354443
Bagging,0.8140594085361961
Bagging,0.7144439101440185
Bagging,0.7121640339857558
Bagging,0.7144674301540587
Bagging,0.7114632726332573
Bagging,0.7136140096106928
Bagging,0.7409779876668874
Bagging,0.7399323904213806
Bagging,0.7435779756156485
Bagging,0.7420947479787154
Bagging,0.7417456046587997
Bagging,0.7008197226246671
Bagging,0.7061256911062982
Bagging,0.7009009711816744
Bagging,0.7022389620371081
Bagging,0.702504236110519
Bagging,0.956673356688584
Bagging,0.9569503881920616
Bagging,0.9568611769891396
Bagging,0.9568800157780148
Bagging,0.9587543720049082
Bagging,0.7530448746037689
Bagging,0.7571076042990319
Bagging,0.7562600137438227
Bagging,0.755573336922435
Bagging,0.7552388070985319
Bagging,0.7269720374596655
Bagging,0.7248148533963856
Bagging,0.7461383042116175
Bagging,0.7291358601379737
Bagging,0.7258455726136591
Bagging,0.6668487957056327
Bagging,0.6634860698157201
Bagging,0.6643953588289327
Bagging,0.6627518120331042
Bagging,0.6649161909808432
Bagging,0.6951450044601709
Bagging,0.6986726369376254
Bagging,0.6998964710424884
Bagging,0.7192286109034178
